Filename,Source,Start_DateTime_GMT,End_DateTime_GMT,EncounterCount,EncounterNumber,SamplingRate,NumChannels,EncounterID,CruiseID,DataProvider,KnownSpecies,GeographicLocation,ClassifiedSpecies,FREQMAX,FREQMIN,DURATION,FREQBEG,FREQEND,FREQRANGE,DCMEAN,DCSTDDEV,FREQMEAN,FREQSTDDEV,FREQMEDIAN,FREQCENTER,FREQRELBW,FREQMAXMINRATIO,FREQBEGENDRATIO,FREQQUARTER1,FREQQUARTER2,FREQQUARTER3,FREQSPREAD,DCQUARTER1MEAN,DCQUARTER2MEAN,DCQUARTER3MEAN,DCQUARTER4MEAN,FREQCOFM,FREQSTEPUP,FREQSTEPDOWN,FREQNUMSTEPS,FREQSLOPEMEAN,FREQABSSLOPEMEAN,FREQPOSSLOPEMEAN,FREQNEGSLOPEMEAN,FREQSLOPERATIO,FREQBEGSWEEP,FREQBEGUP,FREQBEGDWN,FREQENDSWEEP,FREQENDUP,FREQENDDWN,NUMSWEEPSUPDWN,NUMSWEEPSDWNUP,NUMSWEEPSUPFLAT,NUMSWEEPSDWNFLAT,NUMSWEEPSFLATUP,NUMSWEEPSFLATDWN,FREQSWEEPUPPERCENT,FREQSWEEPDWNPERCENT,FREQSWEEPFLATPERCENT,NUMINFLECTIONS,INFLMAXDELTA,INFLMINDELTA,INFLMAXMINDELTA,INFLMEANDELTA,INFLSTDDEVDELTA,INFLMEDIANDELTA,INFLDUR,STEPDUR,FREQPEAK,BW3DB,BW3DBLOW,BW3DBHIGH,BW10DB,BW10DBLOW,BW10DBHIGH,RMSSIGNAL,RMSNOISE,SNR,NCROSSINGS,SWEEPRATE,MEANTIMEZC,MEDIANTIMEZC,VARIANCETIMEZC,WHALETRAIN,CLICKTYPE,ICI,OFFLINEEVENTID,Lat,Long,Classifier,Species1,Species2,Species3,Species4,Species5,Species6,Species7,Species8,Species9,Species10,Species11,Species12,Species_List,
sel.21.ch02.230221.142652.89.C.7.19.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_subsample9\Encounter1-sel-Channel0-20230221_142652.wav,26:52.0,26:52.1,1,19,95703,null,null,null,null,null,null,Ambig,11775.95508,9252.536133,0.038,9439.456055,11775.95508,2523.418945,0.63430437,0.07788845,9906.755859,820.8682443,9579.645996,10514.24561,0.24,1.272727273,0.801587302,9252.536133,9532.916016,9906.755859,560.7597656,0.558175147,0.686357282,0.685044855,0.657105242,0.074767969,1,0,1,65421.97266,74322.92132,81517.85482,-31153.32031,-2.616666667,2,1,0,2,1,0,1,1,0,0,0,0,100,0,0,2,0.027,0.027,1,0.027,0,0.027,52.63157895,26.31578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.081333333,0.022666667,0.306666667,0,0.210666667,0.001333333,0.110666667,0.148,0.118666667,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.90.ch02.230221.142716.61.C.30.88.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_subsample9\Encounter2-sel-Channel0-20230221_142716.wav,27:16.0,27:16.1,2,88,95703,null,null,null,null,null,null,Ambig,11962.875,9065.616211,0.065,11962.875,11775.95508,2897.258789,0.654777319,0.12790171,10280.5957,1122.816836,10000.21582,10514.24561,0.275555556,1.319587629,1.015873016,9065.616211,9532.916016,10374.05566,1962.65918,0.688025637,0.648253793,0.677514899,0.594232174,0.271033887,0,1,1,-6230.664063,89825.4069,62696.05713,-288168.2129,-0.217567568,0,0,1,2,1,0,1,0,0,1,1,0,69.23076923,23.07692308,7.692307692,2,0.043,0.043,1,0.043,0,0.043,30.76923077,15.38461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.025333333,0.026666667,0.386666667,0,0.1,0.018666667,0.042666667,0.137333333,0.262666667,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.102.ch02.230221.142717.87.C.34.100.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_subsample9\Encounter3-sel-Channel0-20230221_142710.wav,27:10.1,27:10.1,3,100,95703,null,null,null,null,null,null,Ambig,11962.875,9439.456055,0.059,10467.51563,11962.875,2523.418945,0.593507742,0.107843292,10109.25244,730.3081554,9860.025879,10701.16553,0.23580786,1.267326733,0.875,9439.456055,9626.375977,10093.67578,911.2346191,0.489449427,0.602279107,0.613762465,0.758085239,0.112151953,1,0,1,25205.86825,62023.42862,68537.30469,-101248.291,-0.676923077,0,0,1,2,1,0,1,1,0,0,0,0,88.88888889,11.11111111,0,2,0.043,0.043,1,0.043,0,0.043,33.89830508,16.94915254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.044,0.024,0.344,0,0.234666667,0.001333333,0.086666667,0.152,0.113333333,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.138.ch02.230221.142730.85.C.46.136.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_subsample9\Encounter4-sel-Channel0-20230221_142736.wav,27:36.0,27:36.1,4,136,95703,null,null,null,null,null,null,Pe,12243.25488,8878.696289,0.096,12243.25488,12243.25488,3364.558594,0.63974846,0.155870063,10064.16211,1177.271004,9719.835938,10560.97559,0.318584071,1.378947368,1,9252.536133,9065.616211,9719.835938,1869.199219,0.487826618,0.820505665,0.694379416,0.53541556,0.485991797,0,0,0,432.6850043,71912.24772,65110.43945,-128663.2129,-0.506053269,0,0,1,2,1,0,1,1,0,0,0,0,73.33333333,26.66666667,0,2,0.059,0.059,1,0.059,0,0.059,20.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.030666667,0.025333333,0.408,0,0.092,0.009333333,0.108,0.108,0.218666667,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.162.ch02.230221.142735.27.C.54.160.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_subsample9\Encounter5-sel-Channel0-20230221_142730.wav,27:30.0,27:30.1,5,160,95703,null,null,null,null,null,null,Ambig,13832.07422,9159.076172,0.074,10747.89551,13832.07422,4672.998047,0.485352837,0.047753608,10174.67441,1280.419332,9719.835938,11495.5752,0.406504065,1.510204082,0.777027027,9159.076172,9439.456055,10093.67578,1355.169434,0.477958153,0.526652531,0.445479071,0.493311177,0.196265918,1,0,1,43392.12472,85671.63086,90344.62891,-147978.2715,-0.610526316,0,0,1,2,1,0,1,0,0,1,1,0,73.33333333,20,6.666666667,2,0.053,0.053,1,0.053,0,0.053,27.02702703,13.51351351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.044,0.012,0.245333333,0,0.090666667,0.004,0.056,0.238666667,0.309333333,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.165.ch02.230221.142735.52.C.55.163.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_subsample9\Encounter6-sel-Channel0-20230221_142733.wav,27:33.0,27:33.1,6,163,95703,null,null,null,null,null,null,Pe,12430.1748,9252.536133,0.069,11589.03516,12430.1748,3177.638672,0.578777109,0.10453914,10447.48849,1017.996755,10233.86572,10841.35547,0.293103448,1.343434343,0.932330827,9345.996094,9532.916016,10654.43555,1705.644287,0.517265233,0.551960642,0.595309947,0.680015396,0.233649902,0,0,0,12101.86674,80159.88957,66633.49067,-110594.2871,-0.602503912,0,0,1,2,1,0,1,1,0,0,0,0,72.72727273,27.27272727,0,2,0.042,0.042,1,0.042,0,0.042,28.98550725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.025333333,0.018666667,0.426666667,0,0.189333333,0.002666667,0.1,0.098666667,0.138666667,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.222.ch02.230221.174416.00.C.74.220.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_subsample9\Encounter7-sel-Channel0-20230221_174410.wav,44:10.0,44:10.1,7,220,95703,null,null,null,null,null,null,Pe,12149.79492,8785.236328,0.074,11121.73535,12149.79492,3364.558594,0.680639259,0.187024726,9750.989258,1064.240467,9439.456055,10467.51563,0.321428571,1.382978723,0.915384615,8878.696289,8972.15625,9532.916016,1261.709473,0.736751328,0.723457892,0.657436696,0.579668406,0.149535938,0,0,0,11014.92397,77326.99149,68710.37869,-116046.1182,-0.592095451,0,0,1,2,1,0,1,1,0,0,0,0,66.66666667,33.33333333,0,2,0.042,0.042,1,0.042,0,0.042,27.02702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.061333333,0.033333333,0.401333333,0,0.097333333,0.014666667,0.128,0.144,0.12,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.285.ch02.230221.142830.81.C.95.283.U.wav,C:\Users\kepar\Desktop\ToTrace\trace_subsample9\Encounter9-sel-Channel0-20230221_142833.wav,28:33.0,28:33.1,9,283,95703,null,null,null,null,null,null,Pe,11962.875,9159.076172,0.101,10467.51563,11962.875,2803.798828,0.676689222,0.147564007,9948.812842,788.6597344,9766.565918,10560.97559,0.265486726,1.306122449,0.875,9252.536133,9345.996094,10000.21582,1004.69458,0.669165244,0.832371203,0.593770661,0.597020915,0.289725879,0,0,0,16642.43164,44516.45508,48417.45199,-66200.80566,-0.731372549,0,0,1,2,1,0,1,1,0,0,0,0,75,25,0,2,0.063,0.063,1,0.063,0,0.063,19.8019802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.016,0.026666667,0.56,0,0.18,0.001333333,0.110666667,0.058666667,0.046666667,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.288.ch02.230221.142831.21.C.96.286.U.wav,C:\Users\kepar\Desktop\ToTrace\trace_subsample9\Encounter10-sel-Channel0-20230221_142836.wav,28:36.0,28:36.1,10,286,95703,null,null,null,null,null,null,Pe,11589.03516,8785.236328,0.095,10467.51563,11589.03516,2803.798828,0.714780432,0.197454178,9616.538086,789.9039319,9345.996094,10187.13574,0.275229358,1.319148936,0.903225806,8785.236328,9159.076172,9719.835938,1168.249512,0.561753553,0.687501057,0.660860167,1.007563579,0.271033887,0,0,0,12288.25412,48287.64648,41937.16196,-80998.63281,-0.517751479,0,0,1,2,1,0,1,1,0,0,0,0,81.25,18.75,0,2,0.068,0.068,1,0.068,0,0.068,21.05263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.016,0.018666667,0.526666667,0,0.162666667,0.001333333,0.165333333,0.058666667,0.050666667,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.339.ch02.230221.174523.78.C.113.337.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_subsample9\Encounter11-sel-Channel0-20230221_174857.wav,48:57.0,48:57.1,11,337,95703,null,null,null,null,null,null,Ambig,12149.79492,8972.15625,0.058,11308.65527,12149.79492,3177.638672,0.706493037,0.121989154,9727.624268,1005.377679,9252.536133,10560.97559,0.300884956,1.354166667,0.930769231,9252.536133,9065.616211,9252.536133,630.8547363,0.649861171,0.7963761,0.75350967,0.614407226,0.028037988,1,0,1,5947.45206,98840.98899,96056.07096,-102182.8906,-0.94004065,0,0,1,2,1,0,1,1,0,0,0,0,57.14285714,42.85714286,0,2,0.033,0.033,1,0.033,0,0.033,34.48275862,17.24137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.04,0.037333333,0.321333333,0,0.077333333,0.010666667,0.041333333,0.230666667,0.241333333,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
