CallType_1,CallType_2,n,FREQMAX,FREQMIN,DURATION,FREQBEG,FREQEND,FREQRANGE,DCMEAN,DCSTDDEV,FREQMEAN,FREQSTDDEV,FREQMEDIAN,FREQCENTER,FREQRELBW,FREQMAXMINRATIO,FREQBEGENDRATIO,FREQQUARTER1,FREQQUARTER2,FREQQUARTER3,FREQSPREAD,DCQUARTER1MEAN,DCQUARTER2MEAN,DCQUARTER3MEAN,DCQUARTER4MEAN,FREQCOFM,FREQSTEPUP,FREQSTEPDOWN,FREQNUMSTEPS,FREQSLOPEMEAN,FREQABSSLOPEMEAN,FREQPOSSLOPEMEAN,FREQNEGSLOPEMEAN,FREQSLOPERATIO,FREQBEGSWEEP,FREQBEGUP,FREQBEGDWN,FREQENDSWEEP,FREQENDUP,FREQENDDWN,NUMSWEEPSUPDWN,NUMSWEEPSDWNUP,NUMSWEEPSUPFLAT,NUMSWEEPSDWNFLAT,NUMSWEEPSFLATUP,NUMSWEEPSFLATDWN,FREQSWEEPUPPERCENT,FREQSWEEPDWNPERCENT,FREQSWEEPFLATPERCENT,NUMINFLECTIONS,INFLMAXDELTA,INFLMINDELTA,INFLMAXMINDELTA,INFLMEANDELTA,INFLSTDDEVDELTA,INFLMEDIANDELTA,INFLDUR,STEPDUR,FREQPEAK,BW3DB,BW3DBLOW,BW3DBHIGH,BW10DB,BW10DBLOW,BW10DBHIGH,RMSSIGNAL,RMSNOISE,SNR,NCROSSINGS,SWEEPRATE,MEANTIMEZC,MEDIANTIMEZC,VARIANCETIMEZC,WHALETRAIN,CLICKTYPE,ICI,Species1,Species2,Species3,Species4,Species5,Species6,Species7,Species8
RoccaContourStats.csv,_mean,600,6801.796875,5659.453125,0.394848333333333,6084.765625,6440.78125,1142.34375,0,0,6242.10298574833,305.824782969183,6265.6640625,6230.625,0.18454855498,1.22198027158667,0.964516999228334,6157.5,6260,6313.359375,422.67578125,0,0,0,0,0.13903125,0.00333333333333333,0.00333333333333333,0.00666666666666667,882.258530143833,4298.92994495743,18207.7359488333,-17160.9068309667,-0.758989895548334,0.9,0.286666666666667,0.386666666666667,1.255,0.371666666666667,0.116666666666667,0.325,0.0666666666666667,7.79333333333333,4.74833333333333,7.80833333333333,5.14,38.3128487397,34.0335209407783,27.6536303193483,2.24333333333333,0.167341666666667,0.104913333333333,2.77413389321833,0.136299146105,0.0339215099433333,0.136914166666667,5.70208193552167,0.0146305049233333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060158191975,0.069261382835,0.577329210486667,0.0197741856783333,0.140584374346667,0.0550241178016666,0.0477563681466666,0.03011216888
RoccaContourStats.csv,_SD,600,1298.71952085497,1147.26005458303,0.169187201582116,1294.64950891727,1360.76318108952,985.009893932083,0,0,1110.86556835496,288.146247493669,1129.82423780447,1121.99727742976,0.154198546193422,0.22245566796886,0.204154436086232,1139.75584781722,1136.82403632027,1193.18653464987,501.29686363821,0,0,0,0,0.126912952702424,0.0576868139444419,0.0576868139444419,0.0814449365217421,3679.69020969916,3718.28652377311,6167.17885646931,14165.8598491117,0.495799449058776,0.815132341744331,0.452581785621873,0.487392526286587,0.651164361003991,0.483653205227776,0.321290525160877,0.479330710348439,0.2562518238327,6.75746953722074,5.41206812206005,6.74616793881188,5.45894374196724,8.82450825403633,7.42379452405942,4.97465236487165,1.59740677439834,0.189321849950475,0.139133842753016,8.89634951189897,0.155714919612488,0.0663376091849311,0.160001159895542,5.98143526544596,0.188069875896233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427736298075156,0.0604197581500819,0.185462169829131,0.017272879698611,0.0904602471171353,0.061765777949219,0.0368860057399906,0.0290202860886105
RoccaContourStats.csv,_CV,600,0.190937710243659,0.202715709317413,0.42848655369475,0.212769001914887,0.21127300063009,0.862271005493822,NaN,NaN,0.177963351596606,0.942193908211501,0.180319951171093,0.180077805586078,0.835544587223306,0.182045220484628,0.211664943437562,0.185100421894799,0.181601283757232,0.188993919683191,1.18600801341326,NaN,NaN,NaN,NaN,0.912837600916515,17.3060441833326,17.3060441833326,12.2167404782613,4.17076183904877,0.864933034820583,0.338712010861761,-0.825472685601298,-0.653235902041338,0.905702601938145,1.57877367077398,1.26049791281014,0.518856064545013,1.30130907236173,2.75391878709324,1.47486372414904,3.84377735749049,0.867083345237905,1.13978268628853,0.863970280317423,1.06205131166678,0.230327645798166,0.218131839399677,0.179891475637144,0.712068398691682,1.13134913570325,1.32617884050025,3.20689262102563,1.14244970759047,1.95562076380885,1.16862384507721,1.04899146190517,12.8546401427535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.711019204587982,0.87234409243631,0.321241618231639,0.873506498805509,0.643458759464047,1.12252191251575,0.772378787823822,0.963739483670513
RoccaContourStats.csv,_min,600,3515.625,2578.125,0.067,2625,2578.125,0,0,0,2987.840695,0,2906.25,3187.5,0,1,0.386503067,3046.875,2906.25,2906.25,0,0,0,0,0,0,0,0,0,-22090.51724,0,0,-257812.5,-2.647058824,0,0,0,0,0,0,0,0,0,0,0,0,12.19512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.018666667,0,0.014,0.002,0.0002,0
RoccaContourStats.csv,_max,600,11390.625,10171.875,1.635,10828.125,11390.625,5765.625,0,0,10171.875,1671.294611,10171.875,10171.875,0.884955752,2.587301587,2.260869565,10406.25,10171.875,10171.875,3398.4375,0,0,0,0,1.2328125,1,1,1,19176.13636,42564.65517,52083.33333,0,0,2,1,1,2,1,1,2,2,39,38,38,39,100,75.6097561,33.33333333,13,1.2,0.784,140,0.819,0.538815367,0.819,32,3.289473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297333333,0.750571429,0.882119247,0.146,0.482524489,0.450970354,0.193854785,0.264333333
