Filename,Source,Start_DateTime_GMT,End_DateTime_GMT,EncounterCount,EncounterNumber,SamplingRate,NumChannels,EncounterID,CruiseID,DataProvider,KnownSpecies,GeographicLocation,ClassifiedSpecies,FREQMAX,FREQMIN,DURATION,FREQBEG,FREQEND,FREQRANGE,DCMEAN,DCSTDDEV,FREQMEAN,FREQSTDDEV,FREQMEDIAN,FREQCENTER,FREQRELBW,FREQMAXMINRATIO,FREQBEGENDRATIO,FREQQUARTER1,FREQQUARTER2,FREQQUARTER3,FREQSPREAD,DCQUARTER1MEAN,DCQUARTER2MEAN,DCQUARTER3MEAN,DCQUARTER4MEAN,FREQCOFM,FREQSTEPUP,FREQSTEPDOWN,FREQNUMSTEPS,FREQSLOPEMEAN,FREQABSSLOPEMEAN,FREQPOSSLOPEMEAN,FREQNEGSLOPEMEAN,FREQSLOPERATIO,FREQBEGSWEEP,FREQBEGUP,FREQBEGDWN,FREQENDSWEEP,FREQENDUP,FREQENDDWN,NUMSWEEPSUPDWN,NUMSWEEPSDWNUP,NUMSWEEPSUPFLAT,NUMSWEEPSDWNFLAT,NUMSWEEPSFLATUP,NUMSWEEPSFLATDWN,FREQSWEEPUPPERCENT,FREQSWEEPDWNPERCENT,FREQSWEEPFLATPERCENT,NUMINFLECTIONS,INFLMAXDELTA,INFLMINDELTA,INFLMAXMINDELTA,INFLMEANDELTA,INFLSTDDEVDELTA,INFLMEDIANDELTA,INFLDUR,STEPDUR,FREQPEAK,BW3DB,BW3DBLOW,BW3DBHIGH,BW10DB,BW10DBLOW,BW10DBHIGH,RMSSIGNAL,RMSNOISE,SNR,NCROSSINGS,SWEEPRATE,MEANTIMEZC,MEDIANTIMEZC,VARIANCETIMEZC,WHALETRAIN,CLICKTYPE,ICI,OFFLINEEVENTID,Lat,Long,Classifier,Species1,Species2,Species3,Species4,Species5,Species6,Species7,Species8,Species9,Species10,Species11,Species12,Species_List
sel.02.ch02.111026.224854.47.C.2.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3via\Encounter1-sel-Channel0-20111026_224854.wav,48:54.1,48:54.5,1,2,240000,null,null,null,null,null,null,Pc,7265.625,5039.0625,0.35,5039.0625,7265.625,2226.5625,1.166728561,0.163346896,6549.792922,462.6407511,6679.6875,6152.34375,0.361904762,1.441860465,0.693548387,6445.3125,6796.875,6796.875,234.375,1.200094834,1.130296657,1.228066349,1.105542798,0.31640625,0,0,0,6431.021341,15577.3628,32226.5625,-28846.15385,-1.1171875,2,1,0,2,1,0,6,6,4,3,3,4,50.4587156,32.11009174,17.43119266,19,0.047,0.004,11.75,0.014944444,0.011148581,0.011,54.28571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.106666667,0.612,0.125333333,0,0.016,0.045333333,0.052,0.012,0.030666667,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-)
sel.04.ch02.111026.212204.66.C.4.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3via\Encounter2-sel-Channel0-20111026_212204.wav,22:04.1,22:04.5,2,4,240000,null,null,null,null,null,null,Ambig,7617.1875,5039.0625,0.359,5625,7617.1875,2578.125,0.750347713,0.203997175,6493.566176,523.2336474,6679.6875,6328.125,0.407407407,1.511627907,0.738461538,6445.3125,6679.6875,6796.875,351.5625,0.712260553,0.633781799,0.779865829,0.877296345,0.375,0,0,0,5510.602679,25320.87054,40466.30859,-33281.25,-1.215889085,0,0,1,2,1,0,12,12,3,1,3,1,53.84615385,38.46153846,7.692307692,26,0.043,0.004,10.75,0.01368,0.010823277,0.009,72.42339833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.129333333,0.354666667,0.281333333,0,0.009333333,0.076,0.064,0.025333333,0.06,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-)
sel.08.ch02.111026.212210.63.C.8.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3via\Encounter4-sel-Channel0-20111026_212210.wav,22:10.1,22:10.4,4,8,240000,null,null,null,null,null,null,Pc,7617.1875,5156.25,0.325,5156.25,7617.1875,2460.9375,0.838489848,0.137454011,6524.45211,485.5794505,6679.6875,6386.71875,0.385321101,1.477272727,0.676923077,6562.5,6796.875,6679.6875,234.375,0.790088234,0.891983327,0.851274155,0.823161129,0.3046875,0,0,0,7298.519737,24516.85855,31815.37829,-31156.99405,-1.021131186,2,1,0,2,1,0,7,7,3,0,3,0,66.03773585,24.52830189,9.433962264,14,0.124,0.005,24.8,0.024,0.032184365,0.009,43.07692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.121333333,0.478666667,0.134666667,0,0.030666667,0.064,0.072,0.013333333,0.085333333,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-)
sel.08.ch02.111026.212754.48.C.8.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3via\Encounter5-sel-Channel0-20111026_212754.wav,27:54.2,27:54.6,5,8,240000,null,null,null,null,null,null,Ambig,7851.5625,5156.25,0.393,5273.4375,7851.5625,2695.3125,1.207677363,0.130920294,6499.495968,468.6095896,6679.6875,6503.90625,0.414414414,1.522727273,0.671641791,6445.3125,6562.5,6679.6875,351.5625,1.282764255,1.144864158,1.160272978,1.239543415,0.29296875,0,0,0,6751.019022,22588.31522,38560.26786,-28019.83173,-1.37617771,2,1,0,2,1,0,12,12,4,2,4,2,53.33333333,34.66666667,12,28,0.076,0.004,19,0.014259259,0.014740297,0.009,71.24681934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.090666667,0.398666667,0.241333333,0,0.012,0.101333333,0.082666667,0.016,0.057333333,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-)
sel.09.ch02.111026.224932.03.C.9.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3via\Encounter6-sel-Channel0-20111026_224932.wav,49:32.1,49:32.6,6,9,240000,null,null,null,null,null,null,Pc,7734.375,5156.25,0.496,5273.4375,7734.375,2578.125,1.173455245,0.120102793,6620.592949,454.5491524,6796.875,6445.3125,0.4,1.5,0.681818182,6796.875,6796.875,6679.6875,117.1875,1.177516448,1.165220306,1.165559417,1.185384767,0.38671875,0,0,0,4748.114224,20911.90733,37207.03125,-33482.14286,-1.11125,1,0,0,2,1,0,16,16,5,4,5,4,50.42016807,36.13445378,13.44537815,36,0.094,0.003,31.33333333,0.0138,0.017574714,0.009,72.58064516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.086666667,0.421333333,0.285333333,0,0.006666667,0.082666667,0.053333333,0.012,0.052,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-)
sel.11.ch02.111026.224934.32.C.11.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3via\Encounter7-sel-Channel0-20111026_224934.wav,49:34.1,49:34.4,7,11,240000,null,null,null,null,null,null,Ambig,7382.8125,5156.25,0.289,5156.25,7382.8125,2226.5625,1.106067825,0.177580475,6526.834239,467.1550651,6679.6875,6269.53125,0.355140187,1.431818182,0.698412698,6562.5,6796.875,6796.875,234.375,1.111988835,1.147295029,1.13080747,1.03383167,0.1875,0,0,0,8214.613971,24414.0625,35786.29032,-30598.95833,-1.169526424,2,1,0,1,0,0,10,9,0,0,0,0,71.11111111,28.88888889,0,19,0.029,0.004,7.25,0.011611111,0.007716589,0.009,65.74394464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.105333333,0.4,0.157333333,0,0.030666667,0.052,0.144,0.028,0.082666667,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-)
sel.12.ch02.111027.004807.68.C.6.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3via\Encounter8-sel-Channel0-20111027_244807.wav,48:07.0,48:07.4,8,11,240000,null,null,null,null,null,null,Pc,7500,4921.875,0.346,4921.875,7500,2578.125,1.258650243,0.186843075,6605.373476,561.1094511,6796.875,6210.9375,0.41509434,1.523809524,0.65625,6796.875,6914.0625,6914.0625,234.375,1.317660152,1.136210431,1.241363461,1.342538423,0.328125,0,0,0,7257.908951,17819.25154,35021.55172,-32902.64423,-1.064399307,2,1,0,2,1,0,6,5,7,3,7,3,50.46728972,30.8411215,18.69158879,17,0.038,0.004,9.5,0.017875,0.009728823,0.017,49.13294798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.112,0.48,0.194666667,0,0.026666667,0.090666667,0.036,0.009333333,0.050666667,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-)
sel.14.ch02.111026.224936.03.C.14.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3via\Encounter9-sel-Channel0-20111026_224936.wav,49:36.2,49:36.5,9,14,240000,null,null,null,null,null,null,Pc,7382.8125,5039.0625,0.353,5039.0625,7382.8125,2343.75,1.173410273,0.124370335,6520.647321,476.6753503,6679.6875,6210.9375,0.377358491,1.465116279,0.682539683,6328.125,6796.875,6796.875,351.5625,1.149118652,1.157474015,1.236642804,1.15046997,0.31640625,0,0,0,6941.829819,16401.54367,35879.62963,-30198.31731,-1.188133407,2,1,0,2,1,0,6,5,7,5,7,5,49.13793103,32.75862069,18.10344828,21,0.047,0.008,5.875,0.0143,0.008504488,0.013,59.49008499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.101333333,0.498666667,0.208,0,0.028,0.065333333,0.041333333,0.010666667,0.046666667,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-)
sel.15.ch02.111026.212932.63.C.15.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3via\Encounter10-sel-Channel0-20111026_212932.wav,29:32.2,29:32.6,10,15,240000,null,null,null,null,null,null,Pc,7148.4375,5273.4375,0.383,5507.8125,7148.4375,1875,0.9809207,0.184530309,6469.78022,466.3075965,6679.6875,6210.9375,0.301886792,1.355555556,0.770491803,6445.3125,6679.6875,6562.5,351.5625,0.994829094,0.963937859,1.006057427,0.95785559,0.3046875,0,0,0,4058.159722,26236.97917,34955.92949,-30243.8447,-1.155803101,0,0,1,2,1,0,13,12,0,1,1,0,58.69565217,39.13043478,2.173913043,26,0.045,0.004,11.25,0.01452,0.012728315,0.009,67.88511749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.116,0.422666667,0.156,0,0.010666667,0.044,0.150666667,0.030666667,0.069333333,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-)
sel.16.ch02.111027.004808.66.C.8.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3via\Encounter11-sel-Channel0-20111027_244808.wav,48:08.0,48:08.3,11,15,240000,null,null,null,null,null,null,Pc,7500,5156.25,0.281,5156.25,7500,2343.75,1.118325885,0.307835934,6662.196828,499.3783303,6796.875,6328.125,0.37037037,1.454545455,0.6875,6679.6875,7031.25,6796.875,234.375,0.904926819,0.977000194,1.216402049,1.391015016,0.3046875,0,0,0,8374.763258,22520.12311,31860.35156,-29174.80469,-1.092050209,2,1,0,2,1,0,10,9,0,0,0,0,71.42857143,28.57142857,0,19,0.043,0.004,10.75,0.011111111,0.008857625,0.009,67.61565836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.124,0.413333333,0.125333333,0,0.028,0.08,0.134666667,0.026666667,0.068,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-)
