Classification,Occurrences,perc_callcat_tag2,perc_callcat_all_tag2
1,652,0.274873524451939,0.10976430976431
15,422,0.177908937605396,0.071043771043771
35,318,0.134064080944351,0.0535353535353535
7,140,0.0590219224283305,0.0235690235690236
2.1,127,0.0535413153456998,0.0213804713804714
